Date,GDP_Growth_Rate,Industrial_Production_Index,Consumer_Price_Index,Inflation_Rate
2021-05-04,6.513717048393507,143.97798546103726,165.67667984984797,21.819574789634544
2021-05-05,7.1058614421380355,144.36058151045032,166.0488165003306,9.62138636122745
2021-05-06,7.58234777172807,140.29737368850076,166.31810560726313,-3.635624175800558
2021-05-07,6.623333155067491,139.6931459060104,165.80644155527722,-15.75200169519718
2021-05-08,6.745765313030944,142.21940141422036,165.26797216091666,-14.910476638889207
2021-05-09,6.9405896796925255,140.0905849755682,164.81240977935127,6.947575831945727
2021-05-10,6.754571755189539,142.3791280909367,165.73114388304637,-3.5182318700529436
2021-05-11,6.435217665770005,141.43714169947881,164.5778609880144,-44.962415498114865
2021-05-12,6.915671447907585,137.91766168346018,162.73364951650538,22.78048224214885
2021-05-13,6.570982507177259,143.96186291975545,166.09655980415766,57.52927986871214
2021-05-14,7.026209244480784,144.3761841543998,166.5689348410862,-41.84238359549269
2021-05-15,6.602650623382864,139.4763267827147,163.30706756445815,-28.55498318694174
2021-05-16,7.337694767089765,139.8439008704045,164.66526929529007,44.881300448205934
2021-05-17,6.6318669050843395,141.10838449854475,166.2991542610052,46.15839261632459
2021-05-18,6.764246534083847,141.12289236804537,167.7424954697117,-8.8254082999471
2021-05-19,7.098837684437824,141.68839319977985,165.7107937076754,-41.63247616411283
2021-05-20,6.479338004803272,144.30906584470952,164.96699705877086,-2.9053522317039437
2021-05-21,6.910549157355837,139.85216611453754,165.51710355889514,31.693190405660232
2021-05-22,7.228068853603411,138.52694700033445,167.0798764191482,-6.796016070295252
2021-05-23,6.347198786069333,137.28248647591528,165.06403582087546,-32.461026386976926
2021-05-24,6.878256456303074,138.496976192013,164.91580799334974,2.598309854137568
2021-05-25,6.894160455089286,139.81044690044666,165.23725647781797,-2.1620490241269863
2021-05-26,7.043980562350612,143.383859673453,164.77167139174128,9.231207572652096
2021-05-27,6.43149735465115,138.67776821324622,165.85267031599477,38.820106000924426
2021-05-28,6.399507277744874,140.07904252263032,167.35967845846957,3.156134356819109
2021-05-29,6.9452033211291635,139.51735068908076,166.06307927311605,-28.005479408937788
2021-05-30,6.8706098337499055,141.84599197936436,165.49264649787372,-9.073358130473963
2021-05-31,6.849474976888879,144.44238327776682,165.45818873108445,-19.512559598555583
2021-06-01,6.870995527352827,138.24642277901006,164.19180919130335,17.773815690940467
2021-06-02,6.555711009808986,138.24927700956707,166.64310977714715,22.43030417525759
2021-06-03,6.821977505278082,141.23685155040118,165.6871628029872,-15.803845361066493
2021-06-04,6.83273392705711,140.43308955811244,165.58952008640938,49.21417147286519
2021-06-05,6.522947600069324,142.6839253236775,168.96810756784487,7.338492329344604
2021-06-06,7.289358523782815,140.08002275031518,166.0787529083657,-59.02347926910096
2021-06-07,6.864083769340093,138.11571368938277,165.0332089499048,-10.72665756856864
2021-06-08,6.356787436670061,139.93823883640246,165.36364240379444,28.653551389379004
2021-06-09,6.903328342475686,140.8974913340407,166.94344570919674,8.244420101149785
2021-06-10,6.406083043312899,140.24475095298217,165.91327041053776,-38.65085531271134
2021-06-11,6.9266820668987545,139.54260805443923,164.36672202168265,12.23937786056183
2021-06-12,7.030150720844668,140.58627715207044,166.72922893457522,11.702008391675491
2021-06-13,6.42833131196138,140.71700433270075,165.146855914461,14.461032624634953
2021-06-14,6.955463799719566,141.06885714751368,167.69329777621755,26.372882268804148
2021-06-15,6.782153594360345,139.52874843584712,166.90504806571462,-34.659295078144225
2021-06-16,6.896761543952586,137.82456812741646,165.38267810434127,3.1645244403074457
2021-06-17,7.210963830327234,138.3804158679679,167.11601636173512,7.877661092792181
2021-06-18,6.560052648120785,140.42892145267334,165.9078555105274,-6.273640299193488
2021-06-19,6.399254548357795,136.3117000413166,166.69777367512222,6.403159601506019
2021-06-20,6.3501930213119575,138.61336050254812,166.33473281729448,-25.336954951696526
2021-06-21,6.363944335642446,137.02057496910544,165.00864334500912,-16.774239744178914
2021-06-22,6.577167587679191,137.79679848999342,165.21645016768255,28.294762088580683
2021-06-23,6.694227479497069,140.22910745314348,166.89496081758116,4.781617503163602
2021-06-24,6.666448527273491,137.98815622508573,165.53522466789346,-21.354139212347576
2021-06-25,6.823133790394149,137.63346561332438,165.471351536758,-9.15520870864242
2021-06-26,6.570397559627052,134.75641505897894,164.92487742065063,12.558712932531932
2021-06-27,6.994058565874244,138.90508975555016,166.30859906559346,45.41471247888751
2021-06-28,6.470088348792613,138.64094651725625,167.95252491924313,-22.21697969771597
2021-06-29,7.357011445471981,141.61484289404126,164.82746708574572,-30.424581938555377
2021-06-30,6.720126976050164,136.6121112590061,165.92421945667277,37.346302045045405
2021-07-01,6.266738902044638,137.6063005930964,167.31722055541542,-1.407912718777169
2021-07-02,6.194073681328589,137.60811608446738,165.8303586087543,-14.247731387485345
2021-07-03,6.651536826354806,140.2066389684979,166.36737179624973,-14.591282053517887
2021-07-04,6.431210891676274,136.80457798474933,164.8576064718531,-0.2109704856312078
2021-07-05,6.703908000368369,137.49771941463842,166.35330709720765,13.278738947135338
2021-07-06,6.623143307635805,138.10106477669325,165.74285573499546,8.511343477083244
2021-07-07,6.450796099939432,137.20519056390836,166.92072999567986,20.76795474853924
2021-07-08,6.2100905366914,135.88692757355173,167.12738605156474,24.207504695081212
2021-07-09,6.001172024245141,137.11693562478135,168.5345636420186,-8.966293175267595
2021-07-10,6.313185438951654,138.8261344160076,166.52963317321357,-33.80650988154642
2021-07-11,6.695592016597981,134.57712578381967,166.28079631658218,-5.6287330745432484
2021-07-12,6.494454197964152,136.84856678814086,166.15438430157735,-10.03443914089317
2021-07-13,6.048081895831217,135.1360575089915,165.6118337071893,2.3114931282650275
2021-07-14,6.465361528785596,138.88127943323622,166.3084838434617,1.0164732400750154
2021-07-15,6.5206349541973765,133.4009290758683,165.67959858986097,-2.400343007881247
2021-07-16,6.131546258614458,135.28681954663304,166.1484609762696,24.34498418620521
2021-07-17,6.434518513436329,137.11770459688046,167.302597535608,-17.475053123238382
2021-07-18,6.397597305395265,139.45421699273336,164.98345743472038,-2.5157846171839537
2021-07-19,6.029015987084209,136.1528398377172,167.13487856112906,35.00486448929237
2021-07-20,6.471056800359612,135.13640854654736,167.31711506733987,-18.71920632180192
2021-07-21,6.523813033952989,139.97289688629206,165.88693147300893,-51.43454949522692
2021-07-22,6.672396126571549,133.2796497073657,163.8881451009914,-7.196301901550726
2021-07-23,6.655572852808033,131.7444912844643,165.40717801290555,51.43274168354566
2021-07-24,5.91813371428016,136.98989963760192,167.31699454656112,8.924308871933846
2021-07-25,6.042142486908895,135.074882203356,166.00213193770114,-34.29445168284062
2021-07-26,6.4701116071250695,134.00700743144185,165.03069776770508,-7.078602883940164
2021-07-27,6.461905744855263,137.43804059413583,165.5302250787718,27.748833881992
2021-07-28,6.454513436174945,136.4821652961588,166.88062002650454,15.922627341443558
2021-07-29,7.4481103019803685,134.84103321770277,166.59173356820136,-16.043281885113316
2021-07-30,6.455914583498232,133.38460722865594,165.81106790083032,-13.553369700240694
2021-07-31,6.617740826872061,137.66756324645453,165.68817558818532,-2.1423907481121773
2021-08-01,6.555764755565914,137.2018981912375,165.66824185095618,-8.183786590257114
2021-08-02,6.457546318400656,135.68341328054407,165.1425898155015,30.257007577698687
2021-08-03,6.160186727322166,139.55673692539375,167.68537568946942,9.151345729306968
2021-08-04,6.475172860354683,133.70642648052,165.75267953078864,-5.8232575296585765
2021-08-05,6.0084273311974234,132.780119883455,167.29715852082552,27.80454781700712
2021-08-06,6.162102471677756,134.43337498105817,167.60631605192245,-3.1327143401632895
2021-08-07,6.080494629431812,135.71349179003877,167.08831089814797,-29.144045469607534
2021-08-08,6.24370615835986,136.2802719231532,165.66337968728195,-8.768712117170452
2021-08-09,6.90666836770561,135.30151087279643,166.5037300903366,6.261370594906879
2021-08-10,5.645306829551724,136.47994833793337,166.08080439360907,-19.461479266000907
2021-08-11,6.404670766353056,133.26608124206876,165.20629813926988,5.378323321688043
2021-08-12,5.708376999051538,138.65148279564337,166.4393592817216,-3.9800689564449954
2021-08-13,6.044105950626056,135.59591820633625,164.9409602088402,13.099801601099301
2021-08-14,6.505961079701816,137.9925547715484,167.31267938846156,10.866337407920952
2021-08-15,6.192248849793358,136.44263357040873,165.6653827027016,-14.64779598883112
2021-08-16,5.843430791090085,136.67138752654222,166.33615965587282,11.368577532667956
2021-08-17,5.946054783071826,136.89959308035574,166.42328787154614,-6.750969443653503
2021-08-18,6.3585210066441356,136.659132634708,165.88609502629592,4.7010889489369845
2021-08-19,5.929633386242455,137.0542974965391,166.73669380147527,-3.089980243776722
2021-08-20,6.20789031571318,138.4337724329734,165.68009634337747,4.419052439729398
2021-08-21,6.150943052923963,136.17660307057469,167.03129729745723,-12.916140354363534
2021-08-22,5.936221255191716,137.2111381588027,164.81902031975324,-11.023765768662486
2021-08-23,6.769427205696074,135.6247038759917,166.2963795795464,49.42363018957579
2021-08-24,6.311076697053465,138.6969267429982,168.1139289990583,-16.750663562279584
2021-08-25,5.508131215134681,134.4778944644975,165.17966867539442,-39.100109543747124
2021-08-26,6.166500838607662,139.4480132474189,165.50725502947515,22.86358761396741
2021-08-27,5.907038238233193,135.7827327632573,166.70390784965892,13.009901286966539
2021-08-28,6.356434384964678,133.01987369381274,166.37458178193958,-2.2991662557805626
2021-08-29,5.858200400486947,136.1574624607872,166.55063009927355,4.794080223121284
2021-08-30,6.056911378839271,134.56042966679644,166.69418713014767,4.4113705393233715
2021-08-31,6.238329020619126,137.62654373785278,166.84472146856177,9.457690677128454
2021-09-01,6.342186104875072,134.66417090883922,167.32469984195623,-3.223542174498988
2021-09-02,5.718124828590188,135.10264663441765,166.6298186569285,-20.11436244862182
2021-09-03,5.973746351024163,132.24295249071716,165.98374234538144,4.091325664113299
2021-09-04,5.927626100982907,135.14586057482933,166.90257370120273,32.26709384270663
2021-09-05,5.870255094628093,131.23256520049932,168.13488193489522,-11.92811171377926
2021-09-06,6.592166661273413,132.94377238002826,166.10736625361744,-42.96616859348802
2021-09-07,6.1804349000258085,137.66505678311776,165.27047069532935,18.74571623504295
2021-09-08,5.677219749287974,137.74986382743847,167.35708066928697,12.962222110755732
2021-09-09,6.327523658585484,137.06459218306793,166.1346188360464,-49.04625322951546
2021-09-10,6.685628661086801,134.31650633960228,164.08733045398594,14.667042616559911
2021-09-11,6.355675654480736,136.19317559907068,167.1124216771504,24.710120400902298
2021-09-12,5.587217825162697,136.32088073803908,165.7346718140461,-13.919324391818293
2021-09-13,5.894990672532556,134.05218106347132,166.18446671769584,13.159627747843956
2021-09-14,6.417706494677677,139.41785769752096,166.61198033056903,4.365494431248322
2021-09-15,5.822845535646392,138.20925086709317,166.47549967977906,5.812072298550106
2021-09-16,6.165947151147396,136.05736579439997,166.99945181713903,-9.239790755233628
2021-09-17,6.26298891820728,136.59912407918617,165.85951362943015,-2.79519028444426
2021-09-18,5.750460040277787,137.0094540362575,166.81310579817608,2.7890953947888875
2021-09-19,6.008765780251898,132.55781944160387,166.04545332241608,3.535570240671433
2021-09-20,5.052471699233385,136.19678651506683,167.0488104808875,13.27371242395472
2021-09-21,5.715908972316566,135.37826246368152,166.93036748401306,-24.963737743981653
2021-09-22,5.945973529592133,134.79130406549876,165.3845612979554,7.209219482429603
2021-09-23,5.646073532085274,136.28586557726203,167.41098211617503,6.1421288539584395
2021-09-24,6.508942602286252,140.49815539495518,165.79403655488596,-4.018864768408292
2021-09-25,5.589134103047249,138.2403631374788,167.14305779828115,13.69876137773062
2021-09-26,5.88526738140527,135.87337785066967,166.70728731340134,15.60188817770964
2021-09-27,6.0557542985112365,138.21910725172376,168.18318367679512,-8.711299436598097
2021-09-28,6.44831293461529,139.9319896267822,166.12653401762813,-32.662507093699844
2021-09-29,5.584718743872226,139.04299781745206,166.0056832038818,3.2106956472624404
2021-09-30,6.364120725382494,137.37454062065763,166.3405803941123,0.8420551992591641
2021-10-01,6.018083604422687,136.024036258692,166.06182021716575,12.440422617446387
2021-10-02,5.720551115986752,138.7780493318934,167.16994190194205,-19.546962384034856
2021-10-03,6.153772736723155,138.2333114619859,164.75868939156342,-27.654364816326193
2021-10-04,6.075145519590011,139.30249204296234,165.32631758085364,8.377615302860733
2021-10-05,5.835796329171087,138.84922256881518,165.3171970784208,30.20985016679873
2021-10-06,6.03738355198403,139.7457474364888,167.34030759197356,41.826244412416855
2021-10-07,5.9015779784825035,136.64490523519558,168.10561337258193,-15.671352157665268
2021-10-08,6.052103789497997,140.41984870111295,166.29555078146254,-28.041526436579005
2021-10-09,6.217711470812741,138.25087631531824,166.23617827681,2.76752072475972
2021-10-10,6.496047863265402,142.07772710165247,166.48005216311319,20.110500386972774
2021-10-11,5.6502152559895915,136.62124950509758,167.57687830260818,-14.811079459556709
2021-10-12,6.662933168957039,141.54484362309572,165.4926468658094,-13.702639798100762
2021-10-13,5.439005814536579,138.54287884823054,166.6633689827348,28.688261459595452
2021-10-14,5.980850910701619,136.91919197446185,167.40519762978244,4.090877808075817
2021-10-15,6.204780670044805,137.33003525116365,166.93609416993985,-11.634240197755616
2021-10-16,6.114626375613699,137.73367803984135,166.62958161659873,7.649278839409419
2021-10-17,5.845705916403396,139.3000354147213,167.44604609256714,-43.242208643969775
2021-10-18,5.972409073209111,139.57544859534536,163.74676770700074,-4.697561595543505
2021-10-19,5.889417789521803,137.46117282342902,167.1328753195309,30.887349148077732
2021-10-20,5.863122594679533,138.63935764310696,165.8059243168726,-37.47762324581046
2021-10-21,6.2975674756457085,143.05277778830083,164.63436710314355,17.629174239785783
2021-10-22,6.152686391045291,142.30414716457426,166.98120259952498,48.214371630291026
2021-10-23,5.8407429988901045,139.80316249620222,167.84865854516295,-9.579766712290194
2021-10-24,6.3216683241618945,139.08858390759698,166.3425514853723,-6.161759969399725
2021-10-25,6.14728813112402,139.33528556401035,167.43787454720297,26.3959015892452
2021-10-26,6.302403289854222,140.4054655103727,168.10227825798864,5.58059859571614
2021-10-27,6.2510151484978795,137.21658814807714,167.80991445358404,0.5652940707410892
2021-10-28,5.817144253018093,138.83167718168824,168.13996452937138,-8.441804437682237
2021-10-29,5.901638039767446,136.0940084047312,167.2471274910719,-23.31796335704709
2021-10-30,6.297862241099474,140.31483432013343,166.58543363890158,-35.011399544536204
2021-10-31,6.260898097055141,140.89643247417638,164.9130341881028,-4.672441905472766
2021-11-01,6.075759246367779,138.72173682786013,166.27393751187006,11.530788248714856
2021-11-02,6.121599256669081,142.92254459170528,165.6817534046838,36.40507808441626
2021-11-03,6.474199160180317,137.40986860785875,168.7009427174978,10.160411743257782
2021-11-04,5.9180529421889405,137.01982189058165,166.35911418756766,-30.566068660699983
2021-11-05,6.264402905905156,140.48496504453217,166.66320480678448,11.060567827091887
2021-11-06,6.044488504656508,142.21804090508098,167.09648537604045,-1.044035406180086
2021-11-07,6.044836398689253,143.57975072126715,166.59360244637247,17.303484965854494
2021-11-08,6.444888663225163,139.3824209278267,168.25005104043075,-9.84377712160395
2021-11-09,6.368114251635521,142.54606317109642,165.93735063826554,-22.35665377790255
2021-11-10,6.369893335843747,140.400389345605,166.75960745523724,-1.647318359453891
2021-11-11,6.522950976816097,140.22102393201595,165.82752941430195,-22.569449496869538
2021-11-12,6.143189566770555,142.4226128087399,165.25497748877928,2.1105224218916874
2021-11-13,6.347167939937066,142.04906989263347,165.96823090909473,19.394785712584763
2021-11-14,6.055306541860811,137.6808624350796,166.5479632029516,2.8870029958200405
2021-11-15,6.251550179450615,143.87601605692308,166.16069777548273,-9.680762742381575
2021-11-16,6.121278513077046,143.77244723382222,165.90257902012615,-14.505228587318442
2021-11-17,6.195547059833113,139.85048340264618,165.19368253632817,9.289731108677302
2021-11-18,6.351226107351668,141.98254981273683,166.5218944273713,-1.3260436553872523
2021-11-19,5.933545585003615,142.26830126972,165.10527962596902,12.79742304477466
2021-11-20,6.813160966029084,141.8908253528179,167.37505596368962,23.957401904482367
2021-11-21,5.8901708778973045,140.35801778996336,166.7024397529345,-33.11411194731818
2021-11-22,5.834347216692707,140.20441959611648,165.16744850053507,-5.724732449765781
2021-11-23,6.552759224876903,141.58545902074343,166.32079092295012,10.730926408114811
2021-11-24,6.449639414437172,144.07076330757494,165.8828435944094,9.575753812035543
2021-11-25,6.406281675549756,142.90105568752477,166.95917451041916,31.539102774206356
2021-11-26,6.414542961029763,141.1609636093782,167.98545044602315,-32.76520470097353
2021-11-27,6.229445254534617,143.53368822207486,164.77482753035426,-18.23136550313606
2021-11-28,5.971107274527041,136.38104063537443,166.7700260791474,25.87559511118627
2021-11-29,6.270271470632866,144.46320389643873,166.49986720443334,8.494709959545617
2021-11-30,6.051708196383389,138.7734781803357,167.33634007645045,5.749941357064898
2021-12-01,6.554797174127635,141.61491889308758,166.88319662823767,-21.199641122838955
2021-12-02,6.225624346599675,140.18699309319527,165.9230306682612,-7.833758458564404
2021-12-03,6.029646274303598,139.9231144862557,166.36094606433338,-0.5108478759700574
2021-12-04,6.188504899370657,144.91986351122793,165.88897414319652,21.075916113978508
2021-12-05,6.416494412687258,141.74810359290507,167.7660071385986,12.41006258213119
2021-12-06,6.131258780443266,143.46134912424372,166.71631164867193,12.527753207315584
2021-12-07,6.061535762384741,142.75885075671036,168.60119068575298,-1.0795869372981315
2021-12-08,6.389196044605437,143.8906153367354,166.6443391861854,-38.99396178995147
2021-12-09,6.397527799943999,143.1734866226231,166.00159323308955,-21.645803681973206
2021-12-10,6.179960435081852,140.53661127459864,165.20128560738718,-16.270993640182354
2021-12-11,6.198792713947542,145.17730246708066,164.91686032374406,-0.9063232558901291
2021-12-12,6.417832894515985,142.27882565985482,165.1408640569945,31.203994909011357
2021-12-13,5.921956823497802,140.2341187681417,166.99712665101148,31.54291449353181
2021-12-14,5.942355311516604,142.57134675793813,167.24372502322996,-27.5747602956541
2021-12-15,6.15731918662717,146.50871917662064,165.15880929796788,5.944699362692489
2021-12-16,6.317119580479147,145.28657102093797,167.64003831407612,16.62194475523009
